year,year_quarter,month,treatment_location,region,treatment_location_name,department_type,number_of_attendances_aggregate,hrs_waiting,number_attendances
2017,2017Q4,11,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,2918,hrs_more_waiting_12,1
2017,2017Q4,11,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2405,hrs_waiting_4,2248
2017,2017Q4,11,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2405,hrs_more_waiting_8,8
2017,2017Q4,11,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2405,hrs_more_waiting_12,4
2017,2017Q4,11,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,956,hrs_waiting_4,902
2017,2017Q4,11,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,956,hrs_more_waiting_8,3
2017,2017Q4,11,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,956,hrs_more_waiting_12,1
2017,2017Q4,11,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2966,hrs_waiting_4,2709
2017,2017Q4,11,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2966,hrs_more_waiting_8,4
2017,2017Q4,11,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2966,hrs_more_waiting_12,1
2017,2017Q4,11,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5071,hrs_waiting_4,4803
2017,2017Q4,11,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5071,hrs_more_waiting_8,20
2017,2017Q4,11,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5071,hrs_more_waiting_12,2
2017,2017Q4,11,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5245,hrs_waiting_4,4908
2017,2017Q4,11,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5245,hrs_more_waiting_8,27
2017,2017Q4,11,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5245,hrs_more_waiting_12,3
2017,2017Q4,11,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,4674,hrs_waiting_4,4313
2017,2017Q4,11,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,4674,hrs_more_waiting_8,8
2017,2017Q4,11,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,4674,hrs_more_waiting_12,0
2017,2017Q4,11,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1293,hrs_waiting_4,1282
2017,2017Q4,11,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1293,hrs_more_waiting_8,0
2017,2017Q4,11,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1293,hrs_more_waiting_12,0
2017,2017Q4,11,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,1849,hrs_waiting_4,1796
2017,2017Q4,11,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,1849,hrs_more_waiting_8,4
2017,2017Q4,11,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,1849,hrs_more_waiting_12,0
2017,2017Q4,11,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2645,hrs_waiting_4,2454
2017,2017Q4,11,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2645,hrs_more_waiting_8,10
2017,2017Q4,11,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2645,hrs_more_waiting_12,0
2017,2017Q4,11,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5145,hrs_waiting_4,4522
2017,2017Q4,11,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5145,hrs_more_waiting_8,74
2017,2017Q4,11,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5145,hrs_more_waiting_12,3
2017,2017Q4,11,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,7617,hrs_waiting_4,7006
2017,2017Q4,11,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,7617,hrs_more_waiting_8,21
2017,2017Q4,11,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,7617,hrs_more_waiting_12,1
2017,2017Q4,11,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8222,hrs_waiting_4,7077
2017,2017Q4,11,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8222,hrs_waiting_4,7077
2017,2017Q4,11,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8222,hrs_more_waiting_8,60
2017,2017Q4,11,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8222,hrs_more_waiting_8,60
2017,2017Q4,11,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8222,hrs_more_waiting_12,1
2017,2017Q4,11,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8222,hrs_more_waiting_12,1
2017,2017Q4,11,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5946,hrs_waiting_4,5738
2017,2017Q4,11,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5946,hrs_more_waiting_8,0
2017,2017Q4,11,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5946,hrs_more_waiting_12,0
2017,2017Q4,11,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,594,hrs_waiting_4,583
2017,2017Q4,11,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,594,hrs_more_waiting_8,1
2017,2017Q4,11,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,594,hrs_more_waiting_12,0
2017,2017Q4,11,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,548,hrs_waiting_4,539
2017,2017Q4,11,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,548,hrs_more_waiting_8,0
2017,2017Q4,11,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,548,hrs_more_waiting_12,0
2017,2017Q4,11,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2728,hrs_waiting_4,2585
2017,2017Q4,11,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2728,hrs_more_waiting_8,6
2017,2017Q4,11,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,2728,hrs_more_waiting_12,0
2017,2017Q4,11,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,609,hrs_waiting_4,595
2017,2017Q4,11,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,609,hrs_more_waiting_8,0
2017,2017Q4,11,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,609,hrs_more_waiting_12,0
2017,2017Q4,11,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5619,hrs_waiting_4,5337
2017,2017Q4,11,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5619,hrs_more_waiting_8,11
2017,2017Q4,11,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,5619,hrs_more_waiting_12,1
2017,2017Q4,11,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5167,hrs_waiting_4,4600
2017,2017Q4,11,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5167,hrs_more_waiting_8,101
2017,2017Q4,11,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5167,hrs_more_waiting_12,45
2017,2017Q4,11,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5847,hrs_waiting_4,5348
2017,2017Q4,11,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5847,hrs_more_waiting_8,68
2017,2017Q4,11,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,5847,hrs_more_waiting_12,11
2017,2017Q4,11,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4300,hrs_waiting_4,4104
2017,2017Q4,11,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4300,hrs_more_waiting_8,16
2017,2017Q4,11,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4300,hrs_more_waiting_12,1
2017,2017Q4,11,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,9725,hrs_waiting_4,8157
2017,2017Q4,11,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,9725,hrs_more_waiting_8,281
2017,2017Q4,11,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,9725,hrs_more_waiting_12,62
2017,2017Q4,11,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4824,hrs_waiting_4,4655
2017,2017Q4,11,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4824,hrs_more_waiting_8,1
2017,2017Q4,11,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4824,hrs_more_waiting_12,0
2017,2017Q4,11,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,454,hrs_waiting_4,436
2017,2017Q4,11,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,454,hrs_waiting_4,436
2017,2017Q4,11,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,454,hrs_more_waiting_8,0
2017,2017Q4,11,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,454,hrs_more_waiting_8,0
2017,2017Q4,11,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,454,hrs_more_waiting_12,0
2017,2017Q4,11,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,454,hrs_more_waiting_12,0
2017,2017Q4,11,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,588,hrs_waiting_4,568
2017,2017Q4,11,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,588,hrs_more_waiting_8,0
2017,2017Q4,11,Z102H,NHS Shetland,Gilbert Bain Hospital - ED,Emergency Department,588,hrs_more_waiting_12,0
2017,2017Q4,11,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4046,hrs_waiting_4,3929
2017,2017Q4,11,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4046,hrs_more_waiting_8,2
2017,2017Q4,11,T101H,NHS Tayside,Ninewells Hospital - ED,Emergency Department,4046,hrs_more_waiting_12,0
2017,2017Q4,11,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,1905,hrs_waiting_4,1874
2017,2017Q4,11,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,1905,hrs_more_waiting_8,0
2017,2017Q4,11,T202H,NHS Tayside,Perth Royal Infirmary - ED,Emergency Department,1905,hrs_more_waiting_12,0
2017,2017Q4,11,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,497,hrs_waiting_4,491
2017,2017Q4,11,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,497,hrs_more_waiting_8,0
2017,2017Q4,11,W107H,NHS Western Isles,Western Isles Hospital - ED,Emergency Department,497,hrs_more_waiting_12,0
2017,2017Q4,12,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,6012,hrs_waiting_4,5481
2017,2017Q4,12,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,6012,hrs_more_waiting_8,125
2017,2017Q4,12,A111H,NHS Ayrshire & Arran,University Hospital Crosshouse - ED,Emergency Department,6012,hrs_more_waiting_12,36
2017,2017Q4,12,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3253,hrs_waiting_4,3037
2017,2017Q4,12,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3253,hrs_more_waiting_8,45
2017,2017Q4,12,A210H,NHS Ayrshire & Arran,University Hospital Ayr - ED,Emergency Department,3253,hrs_more_waiting_12,12
2017,2017Q4,12,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2623,hrs_waiting_4,2319
2017,2017Q4,12,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2623,hrs_more_waiting_8,52
2017,2017Q4,12,B120H,NHS Borders,Borders General Hospital - ED,Emergency Department,2623,hrs_more_waiting_12,23
2017,2017Q4,12,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1130,hrs_waiting_4,1036
2017,2017Q4,12,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1130,hrs_more_waiting_8,6
2017,2017Q4,12,Y144H,NHS Dumfries & Galloway,Galloway Community Hospital - ED,Emergency Department,1130,hrs_more_waiting_12,1
2017,2017Q4,12,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2850,hrs_waiting_4,2408
2017,2017Q4,12,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2850,hrs_more_waiting_8,70
2017,2017Q4,12,Y146H,NHS Dumfries & Galloway,Dumfries & Galloway Royal Infirmary - ED,Emergency Department,2850,hrs_more_waiting_12,2
2017,2017Q4,12,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5529,hrs_waiting_4,4889
2017,2017Q4,12,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5529,hrs_more_waiting_8,89
2017,2017Q4,12,F704H,NHS Fife,Victoria Hospital (NHS Fife) - ED,Emergency Department,5529,hrs_more_waiting_12,25
2017,2017Q4,12,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5569,hrs_waiting_4,3932
2017,2017Q4,12,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5569,hrs_more_waiting_8,331
2017,2017Q4,12,V217H,NHS Forth Valley,Forth Valley Royal Hospital - ED,Emergency Department,5569,hrs_more_waiting_12,101
2017,2017Q4,12,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5344,hrs_waiting_4,4630
2017,2017Q4,12,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5344,hrs_more_waiting_8,47
2017,2017Q4,12,N101H,NHS Grampian,Aberdeen Royal Infirmary - ED,Emergency Department,5344,hrs_more_waiting_12,6
2017,2017Q4,12,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1262,hrs_waiting_4,1238
2017,2017Q4,12,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1262,hrs_more_waiting_8,0
2017,2017Q4,12,N121H,NHS Grampian,Royal Aberdeen Children's Hospital - ED,Emergency Department,1262,hrs_more_waiting_12,0
2017,2017Q4,12,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2096,hrs_waiting_4,2003
2017,2017Q4,12,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2096,hrs_more_waiting_8,3
2017,2017Q4,12,N411H,NHS Grampian,Dr Gray's Hospital - ED,Emergency Department,2096,hrs_more_waiting_12,0
2017,2017Q4,12,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2908,hrs_waiting_4,2451
2017,2017Q4,12,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2908,hrs_more_waiting_8,38
2017,2017Q4,12,C313H,NHS Greater Glasgow & Clyde,Inverclyde Royal Hospital - ED,Emergency Department,2908,hrs_more_waiting_12,3
2017,2017Q4,12,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5927,hrs_waiting_4,4451
2017,2017Q4,12,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5927,hrs_more_waiting_8,366
2017,2017Q4,12,C418H,NHS Greater Glasgow & Clyde,Royal Alexandra Hospital - ED,Emergency Department,5927,hrs_more_waiting_12,29
2017,2017Q4,12,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8061,hrs_waiting_4,6308
2017,2017Q4,12,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8061,hrs_more_waiting_8,263
2017,2017Q4,12,G107H,NHS Greater Glasgow & Clyde,Glasgow Royal Infirmary - ED,Emergency Department,8061,hrs_more_waiting_12,33
2017,2017Q4,12,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8848,hrs_waiting_4,6384
2017,2017Q4,12,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8848,hrs_waiting_4,6384
2017,2017Q4,12,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8848,hrs_more_waiting_8,351
2017,2017Q4,12,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8848,hrs_more_waiting_8,351
2017,2017Q4,12,G405H,NHS Greater Glasgow & Clyde,Southern General Hospital - ED,Emergency Department,8848,hrs_more_waiting_12,73
2017,2017Q4,12,G405H,NHS Greater Glasgow & Clyde,Queen Elizabeth University Hospital - ED,Emergency Department,8848,hrs_more_waiting_12,73
2017,2017Q4,12,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5944,hrs_waiting_4,5533
2017,2017Q4,12,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5944,hrs_more_waiting_8,2
2017,2017Q4,12,G513H,NHS Greater Glasgow & Clyde,Royal Hospital For Children Glasgow - ED,Emergency Department,5944,hrs_more_waiting_12,0
2017,2017Q4,12,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,595,hrs_waiting_4,570
2017,2017Q4,12,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,595,hrs_more_waiting_8,2
2017,2017Q4,12,C121H,NHS Highland,Lorn & Islands Hospital - ED,Emergency Department,595,hrs_more_waiting_12,0
2017,2017Q4,12,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,608,hrs_waiting_4,595
2017,2017Q4,12,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,608,hrs_more_waiting_8,1
2017,2017Q4,12,H103H,NHS Highland,Caithness General Hospital - ED,Emergency Department,608,hrs_more_waiting_12,0
2017,2017Q4,12,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,3009,hrs_waiting_4,2743
2017,2017Q4,12,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,3009,hrs_more_waiting_8,22
2017,2017Q4,12,H202H,NHS Highland,Raigmore Hospital - ED,Emergency Department,3009,hrs_more_waiting_12,1
2017,2017Q4,12,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,705,hrs_waiting_4,690
2017,2017Q4,12,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,705,hrs_more_waiting_8,0
2017,2017Q4,12,H212H,NHS Highland,Belford Hospital - ED,Emergency Department,705,hrs_more_waiting_12,0
2017,2017Q4,12,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,6049,hrs_waiting_4,5339
2017,2017Q4,12,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,6049,hrs_more_waiting_8,58
2017,2017Q4,12,L106H,NHS Lanarkshire,University Hospital Monklands - ED,Emergency Department,6049,hrs_more_waiting_12,3
2017,2017Q4,12,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5552,hrs_waiting_4,4121
2017,2017Q4,12,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5552,hrs_more_waiting_8,264
2017,2017Q4,12,L302H,NHS Lanarkshire,University Hospital Hairmyres - ED,Emergency Department,5552,hrs_more_waiting_12,92
2017,2017Q4,12,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6187,hrs_waiting_4,5221
2017,2017Q4,12,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6187,hrs_more_waiting_8,200
2017,2017Q4,12,L308H,NHS Lanarkshire,University Hospital Wishaw - ED,Emergency Department,6187,hrs_more_waiting_12,39
2017,2017Q4,12,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4841,hrs_waiting_4,3850
2017,2017Q4,12,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4841,hrs_more_waiting_8,127
2017,2017Q4,12,S308H,NHS Lothian,St John's Hospital - ED,Emergency Department,4841,hrs_more_waiting_12,25
2017,2017Q4,12,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10171,hrs_waiting_4,6499
2017,2017Q4,12,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10171,hrs_more_waiting_8,588
2017,2017Q4,12,S314H,NHS Lothian,Royal Infirmary Of Edinburgh - ED,Emergency Department,10171,hrs_more_waiting_12,214
2017,2017Q4,12,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4740,hrs_waiting_4,4531
2017,2017Q4,12,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4740,hrs_more_waiting_8,8
2017,2017Q4,12,S319H,NHS Lothian,Royal Hospital for Children and Young People Edinburgh - ED,Emergency Department,4740,hrs_more_waiting_12,2
2017,2017Q4,12,R103H,NHS Orkney,Balfour Hospital - MIU,Emergency Department,504,hrs_waiting_4,489
2017,2017Q4,12,R103H,NHS Orkney,Balfour Hospital - ED,Emergency Department,504,hrs_waiting_4,489
